EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,holidays
3767,34,No,Travel_Rarely,Human Resources,2,3,Human Resources,Male,2,Manufacturing Director,Married,28180,1,13,1,10,2,10,8,6,4,3,3,3,3,3
3768,31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,Female,2,Healthcare Representative,Single,25150,1,14,0,7,3,7,7,7,4,3,1,2,3,11
3769,50,No,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Manager,Single,23420,1,12,1,32,2,32,13,9,3,4,3,2,3,1
3770,34,No,Travel_Rarely,Sales,25,5,Marketing,Female,1,Research Scientist,Married,41940,0,17,2,12,3,11,5,7,2,3,3,3,3,4
3771,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,1,Manufacturing Director,Married,106850,4,11,3,4,2,1,0,0,3,2,3,3,3,8
3772,37,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Scientist,Married,20220,1,12,0,10,1,10,3,7,1,4,3,3,3,12
3773,29,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Manager,Married,23140,3,13,0,9,5,7,0,7,3,1,3,4,3,18
3774,33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Research Scientist,Single,42560,1,13,3,5,1,5,0,2,4,2,3,3,3,18
3775,45,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Laboratory Technician,Married,35800,4,20,1,8,1,5,0,3,4,4,3,2,4,6
3776,42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,Male,2,Manufacturing Director,Married,31620,2,17,2,24,1,20,13,9,4,4,1,3,3,6
3777,40,No,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Married,65240,0,13,1,9,2,8,7,1,1,1,4,4,3,22
3778,33,No,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Manufacturing Director,Married,28990,1,17,0,15,3,15,5,7,2,3,3,2,3,6
3779,40,No,Travel_Rarely,Sales,5,5,Life Sciences,Male,1,Manufacturing Director,Single,52310,1,12,2,21,4,21,7,7,3,NA,3,3,3,13
3780,24,No,Travel_Rarely,Sales,10,2,Marketing,Male,1,Manufacturing Director,Divorced,23560,0,13,0,2,5,1,0,0,3,1,3,3,3,10
3781,40,No,Non-Travel,Research & Development,7,3,Medical,Male,1,Research Scientist,Divorced,28000,3,12,2,8,0,2,2,2,4,4,3,2,3,21
3782,45,No,Travel_Rarely,Research & Development,4,3,Medical,Female,3,Laboratory Technician,Divorced,118360,1,22,0,10,2,10,7,7,1,2,3,4,4,14
3783,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,Male,1,Healthcare Representative,Married,109030,0,11,0,6,3,5,4,2,2,3,3,4,3,8
3784,32,No,Travel_Rarely,Research & Development,22,4,Medical,Male,1,Sales Executive,Married,29730,3,22,0,12,0,7,2,5,4,2,3,4,4,7
3785,36,No,Travel_Rarely,Sales,9,3,Marketing,Female,4,Research Scientist,Single,142750,3,18,1,7,5,3,1,2,3,4,2,2,3,3
3786,48,No,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Laboratory Technician,Divorced,55620,8,13,1,18,2,8,7,7,3,3,3,3,3,5
3787,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Healthcare Representative,Married,45370,6,18,1,5,5,1,0,0,3,3,2,4,3,18
3788,33,No,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Healthcare Representative,Married,76420,2,20,1,8,2,2,2,2,1,1,1,2,4,20
3789,30,Yes,Travel_Rarely,Research & Development,1,3,Other,Male,3,Sales Executive,Married,179240,1,13,2,10,2,10,6,7,2,1,3,3,3,21
3790,38,No,Travel_Frequently,Sales,9,3,Marketing,Male,1,Manufacturing Director,Married,52040,3,13,1,10,2,6,1,2,3,3,3,3,3,14
3791,35,No,Travel_Rarely,Sales,7,2,Life Sciences,Male,1,Sales Executive,Single,22770,1,12,1,3,2,3,1,2,4,1,3,3,3,11
3792,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,Male,5,Research Director,Married,27950,3,13,0,9,4,4,1,3,3,2,3,3,3,22
3793,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,Female,1,Research Scientist,Divorced,25320,1,13,0,1,2,1,0,0,1,1,3,1,3,4
3794,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,Male,2,Manager,Married,25590,0,25,0,34,2,33,1,9,3,4,3,3,4,8
3795,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,Female,3,Sales Executive,Married,49080,4,19,1,7,3,5,1,4,3,2,3,2,3,5
3796,32,No,Non-Travel,Research & Development,10,4,Life Sciences,Female,5,Research Scientist,Married,23800,4,13,0,9,5,6,1,2,4,1,2,3,3,12
3797,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,Male,1,Sales Executive,Married,47650,8,12,1,10,4,8,7,6,3,1,2,3,3,12
3798,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Single,20440,1,11,0,1,2,1,0,0,1,4,1,3,3,19
3799,55,No,Travel_Rarely,Research & Development,11,1,Medical,Female,1,Laboratory Technician,Married,26930,1,18,0,36,6,36,2,13,3,4,3,2,3,6
3800,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,65860,9,18,1,9,3,2,2,1,2,4,2,3,3,8
3801,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Research Director,Married,32940,1,11,0,1,6,1,0,0,1,4,3,3,3,23
3802,38,No,Travel_Rarely,Sales,14,2,Marketing,Female,1,Sales Executive,Married,41710,0,23,0,10,4,9,7,7,3,2,3,4,4,6
3803,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,13,0,8,5,3,1,2,2,2,4,2,3,7
3804,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,1,Research Scientist,Single,23770,6,13,2,15,3,1,0,0,2,3,3,3,3,11
3805,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Representative,Single,24040,1,17,0,10,3,10,1,5,2,1,3,2,3,21
3806,35,No,Travel_Rarely,Sales,12,2,Life Sciences,Female,2,Sales Executive,Single,23180,3,19,0,10,4,5,0,4,1,3,3,4,3,19
3807,39,No,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,20080,2,12,0,11,3,7,7,6,4,3,3,3,3,5
3808,29,No,Travel_Frequently,Research & Development,5,1,Medical,Female,1,Research Scientist,Divorced,62440,1,22,0,6,3,6,1,3,1,4,4,3,4,14
3809,50,No,Travel_Rarely,Research & Development,4,2,Medical,Female,1,Laboratory Technician,Married,27990,4,12,1,27,0,1,0,0,3,3,3,1,3,8
3810,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,3,Manager,Married,105520,2,11,0,4,2,2,2,2,4,3,3,3,3,6
3811,36,No,Travel_Frequently,Sales,21,3,Life Sciences,Male,2,Human Resources,Married,23290,3,15,0,9,2,3,0,2,1,1,3,3,3,11
3812,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,5,Manager,Single,40140,8,13,1,24,3,1,0,1,4,4,3,3,3,22
3813,35,No,Travel_Rarely,Sales,4,3,Medical,Female,2,Laboratory Technician,Married,74030,1,12,1,10,4,10,6,8,2,3,2,3,3,19
3814,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,Female,1,Manager,Married,22590,1,14,0,8,2,8,7,7,4,3,2,3,3,6
3815,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,13,0,5,5,5,1,2,4,1,3,3,3,15
3816,43,No,Travel_Rarely,Research & Development,1,1,Other,Male,1,Manager,Divorced,46780,5,25,1,8,0,6,0,2,4,2,3,4,4,20
3817,35,No,Travel_Rarely,Sales,6,3,Marketing,Female,3,Sales Representative,Married,135820,1,17,1,1,3,1,0,1,3,4,2,2,3,10
3818,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,11,0,27,2,26,0,12,4,1,1,3,3,14
3819,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,Female,2,Laboratory Technician,Married,24130,1,16,1,NA,2,1,0,0,3,2,3,3,3,13
3820,22,No,Non-Travel,Sales,17,2,Marketing,Male,3,Sales Executive,Married,97050,1,18,2,4,3,4,1,3,2,3,2,2,3,17
3821,50,No,Travel_Frequently,Research & Development,3,3,Other,Male,2,Research Scientist,Married,42940,2,20,0,32,2,30,12,13,2,3,3,2,4,4
3822,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,14,1,6,3,3,0,2,2,4,3,3,3,22
3823,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,3,Manager,Divorced,25190,0,21,2,23,2,22,1,10,2,4,2,3,4,4
3824,30,No,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Research Director,Married,21210,1,13,1,6,2,6,1,1,2,2,2,3,3,18
3825,45,No,Travel_Rarely,Sales,29,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,12,0,10,2,10,1,4,3,1,3,3,3,8
3826,45,No,Non-Travel,Sales,2,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,14,1,10,3,10,4,5,1,1,3,2,3,20
3827,31,No,Travel_Frequently,Research & Development,7,3,Medical,Male,2,Research Scientist,Single,36170,7,21,1,10,5,5,0,3,4,1,3,3,4,18
3828,36,No,Travel_Rarely,Research & Development,18,1,Medical,Male,2,Manufacturing Director,Married,67250,9,17,1,7,3,3,1,1,3,3,3,3,3,15
3829,34,No,Travel_Frequently,Sales,28,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,11,1,9,3,9,7,2,3,4,3,2,3,18
3830,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Healthcare Representative,Married,69490,1,14,1,10,2,9,1,4,3,1,2,3,3,11
3831,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,Male,3,Research Scientist,Married,106090,2,17,1,10,2,7,7,7,2,1,3,3,3,17
3832,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,4,Research Scientist,Divorced,44470,1,13,0,7,4,7,0,7,4,1,3,3,3,11
3833,35,No,Travel_Rarely,Research & Development,2,3,Medical,Female,2,Sales Executive,Married,21570,1,25,0,16,1,16,1,10,2,1,3,2,4,13
3834,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0,15,2,6,2,5,0,0,2,1,2,3,3,12
3835,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Laboratory Technician,Single,170990,1,14,1,3,2,2,2,2,3,4,3,3,3,4
3836,18,Yes,Travel_Frequently,Research & Development,3,5,Medical,Male,1,Research Director,Single,24790,1,12,1,0,2,0,0,0,2,4,4,2,3,14
3837,47,No,Travel_Rarely,Research & Development,25,4,Medical,Male,2,Research Scientist,Married,148520,3,19,3,27,3,5,1,0,4,3,3,2,3,19
3838,39,No,Travel_Rarely,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Divorced,72640,0,17,0,11,5,10,0,7,3,3,3,3,3,13
3839,40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,14,1,18,2,18,14,12,1,3,3,3,3,12
3840,35,No,Non-Travel,Research & Development,29,3,Medical,Female,2,Sales Executive,Married,78230,1,13,1,15,3,14,2,9,3,3,3,3,3,16
3841,37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,12,1,9,2,4,0,2,3,3,2,4,3,5
3842,39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,Female,2,Manager,Single,131940,0,11,0,10,2,9,3,8,1,3,1,3,3,4
3843,45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,11,2,10,3,10,3,9,4,4,3,2,3,17
3844,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,Sales Executive,Married,50790,3,11,0,10,3,5,0,2,4,3,4,3,3,12
3845,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,12,1,15,0,13,6,0,4,1,3,3,3,13
3846,37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,14,0,8,4,8,7,7,2,2,1,3,3,19
3847,40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,17,0,18,2,4,3,3,3,4,2,2,3,15
3848,44,No,Travel_Frequently,Sales,2,2,Marketing,Male,1,Laboratory Technician,Married,34520,4,11,1,14,2,10,0,2,1,4,3,2,3,3
3849,48,No,Travel_Frequently,Sales,10,4,Marketing,Female,3,Manager,Married,22700,2,14,3,23,2,2,2,2,3,4,3,3,3,13
3850,35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,2,Manager,Divorced,173990,6,12,0,7,3,2,2,2,1,4,2,1,3,8
3851,24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,54880,1,22,1,6,6,6,1,3,1,4,3,3,4,5
3852,27,No,Travel_Rarely,Sales,10,4,Life Sciences,Male,3,Sales Executive,Married,194190,7,14,1,5,2,3,0,2,2,3,3,1,3,8
3853,27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Single,28110,2,20,0,6,3,4,1,2,4,4,2,3,4,17
3854,40,Yes,Travel_Rarely,Sales,16,4,Marketing,Male,1,Research Director,Single,36330,3,16,2,10,0,4,0,3,1,1,1,3,3,11
3855,29,No,Travel_Rarely,Research & Development,20,1,Medical,Female,2,Manager,Single,41630,9,15,1,8,4,5,1,4,3,3,3,2,3,20
3856,36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,3,Sales Executive,Married,21320,4,20,0,9,1,3,0,2,2,1,3,2,4,16
3857,25,No,Travel_Frequently,Sales,5,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,14,0,7,3,7,0,7,4,3,3,2,3,16
3858,39,No,Travel_Rarely,Sales,10,3,Marketing,Female,2,Research Director,Married,26840,4,12,0,7,2,5,1,0,4,2,3,3,3,21
3859,49,No,Travel_Rarely,Sales,4,2,Life Sciences,Male,2,Research Director,Married,108450,3,24,0,27,4,4,1,2,1,2,3,2,4,14
3860,50,No,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Sales Executive,Divorced,43770,5,12,1,19,2,14,1,11,4,1,3,2,3,3
3861,20,No,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Sales Executive,Single,37430,1,13,1,2,2,2,2,2,3,3,3,3,3,14
3862,34,No,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1,11,0,11,3,11,7,9,4,2,3,3,3,6
3863,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2,14,0,15,2,4,1,3,1,2,3,3,3,18
3864,49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,Female,2,Research Scientist,Married,107390,2,11,3,30,3,15,2,12,3,3,3,3,3,4
3865,36,No,Non-Travel,Research & Development,8,4,Life Sciences,Male,4,Laboratory Technician,Married,103880,0,14,0,4,2,3,1,2,4,3,3,3,3,17
3866,36,No,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6,16,0,13,2,5,0,4,4,1,3,3,3,15
3867,54,No,Travel_Rarely,Sales,24,3,Marketing,Male,1,Laboratory Technician,Married,26000,3,14,0,36,5,10,4,7,2,3,3,3,3,15
3868,43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Research Scientist,Married,24220,1,11,1,14,2,14,6,11,3,3,3,3,3,7
3869,35,Yes,Travel_Frequently,Research & Development,17,4,Medical,Male,1,Research Director,Single,54720,3,11,1,13,3,11,6,7,4,4,4,2,3,7
3870,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,Male,2,Research Scientist,Married,24510,7,12,1,19,3,13,2,9,4,4,4,3,3,9
3871,29,No,Travel_Rarely,Research & Development,1,2,Medical,Male,2,Sales Representative,Divorced,42400,1,14,0,10,2,10,0,9,1,2,2,2,3,19
3872,33,No,Travel_Rarely,Research & Development,7,3,Medical,Male,5,Sales Executive,Divorced,109990,1,18,3,6,3,6,0,4,4,4,3,2,3,6
3873,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,5,Research Scientist,Divorced,50030,0,13,0,10,5,9,1,6,4,2,2,3,3,9
3874,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,Female,2,Sales Executive,Married,127420,1,11,0,10,4,10,0,2,1,4,3,2,3,15
3875,49,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4,18,0,17,3,2,2,2,4,1,2,2,3,18
3876,38,No,Travel_Frequently,Sales,29,2,Medical,Female,1,Sales Executive,Single,39170,1,15,3,4,2,4,3,3,4,2,3,3,3,13
3877,47,No,Travel_Rarely,Research & Development,1,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6,22,1,29,2,3,1,2,2,2,3,2,4,8
3878,49,No,Travel_Rarely,Research & Development,21,3,Medical,Male,2,Manufacturing Director,Single,23800,4,13,0,23,3,8,0,0,3,3,3,1,3,16
3879,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,Female,4,Manager,Single,137260,3,12,0,21,6,2,0,2,4,3,3,4,3,2
3880,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Sales Representative,Single,47770,1,18,1,2,3,2,0,2,4,1,3,3,3,17
3881,33,No,Non-Travel,Research & Development,18,2,Medical,Female,2,Healthcare Representative,Divorced,63850,1,13,0,7,6,6,1,2,3,4,3,2,3,2
3882,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,3,Sales Executive,Married,199730,6,12,0,10,2,3,0,2,1,3,2,3,3,9
3883,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610,4,12,0,8,2,2,2,2,3,4,3,2,3,14
3884,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,Female,3,Laboratory Technician,Single,49690,1,12,0,5,3,5,1,2,4,3,3,3,3,8
3885,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,1,Sales Executive,Married,198450,7,11,1,7,3,0,0,0,4,3,2,3,3,20
3886,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Research Director,Married,133200,3,11,0,11,2,4,1,2,2,4,NA,3,3,17
3887,48,Yes,Travel_Frequently,Sales,10,2,Marketing,Male,1,Healthcare Representative,Married,63470,2,12,1,19,3,9,7,7,4,3,3,1,3,8
3888,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Research Scientist,Single,27430,1,19,1,1,2,1,0,0,4,2,3,3,3,5
3889,26,No,Non-Travel,Research & Development,18,2,Medical,Male,1,Human Resources,Single,108800,1,23,1,7,5,7,5,7,4,4,3,3,4,8
3890,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,5,Laboratory Technician,Divorced,23420,5,11,2,8,2,4,1,2,1,2,3,3,3,17
3891,34,No,Travel_Rarely,Sales,28,3,Life Sciences,Female,2,Research Scientist,Married,176500,1,19,1,15,6,15,4,13,2,4,4,1,3,4
3892,60,No,Travel_Rarely,Sales,17,4,Medical,Male,1,Manager,Divorced,40250,3,13,1,19,5,1,0,0,3,4,4,2,3,9
3893,33,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Manager,Married,97250,1,11,0,14,0,14,2,13,2,2,3,3,3,11
3894,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,1,Laboratory Technician,Divorced,119040,1,12,1,6,4,6,1,3,3,4,2,3,3,15
3895,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Healthcare Representative,Married,21770,1,13,0,10,5,10,8,7,2,4,3,3,3,10
3896,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,Male,2,Research Scientist,Divorced,75250,1,14,2,3,2,3,0,2,3,4,3,3,3,11
3897,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Research Scientist,Married,48340,1,14,0,9,1,8,6,7,3,4,3,4,3,7
3898,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,3,Sales Executive,Single,20420,0,16,0,6,2,5,1,4,1,4,4,3,3,8
3899,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,2,Sales Executive,Married,22200,1,11,0,10,2,10,8,8,4,4,3,1,3,14
3900,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,Sales Executive,Married,10520,1,13,0,5,3,5,0,4,3,3,3,3,3,4
3901,41,No,Travel_Rarely,Sales,6,4,Marketing,Male,1,Research Scientist,Single,28210,1,17,0,10,3,10,8,7,4,3,3,3,3,16
3902,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,192370,9,11,1,9,2,5,1,2,4,3,3,3,3,19
3903,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,Female,3,Research Scientist,Single,41070,3,11,1,17,2,13,6,7,3,4,2,1,3,15
3904,45,No,Non-Travel,Sales,2,3,Life Sciences,Female,2,Manufacturing Director,Married,83960,3,15,2,25,3,23,14,4,3,3,2,2,3,22
3905,24,Yes,Travel_Rarely,Sales,6,2,Medical,Female,2,Manager,Married,20070,1,12,0,1,2,1,0,0,4,3,3,2,3,13
3906,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,Female,2,Sales Executive,Married,196270,7,11,2,25,1,23,14,10,3,3,1,3,3,9
3907,26,No,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Sales Executive,Married,106860,1,14,1,3,2,3,0,2,4,3,4,3,3,10
3908,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Research Director,Single,29420,1,22,1,21,4,21,8,6,4,2,3,3,4,13
3909,32,No,Travel_Frequently,Sales,1,1,Marketing,Male,2,Laboratory Technician,Married,88580,6,16,1,10,2,5,1,3,1,3,2,3,3,6
3910,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,1,Sales Executive,Married,167560,1,11,2,6,5,5,0,3,2,3,4,3,3,19
3911,41,No,Non-Travel,Sales,2,2,Medical,Male,2,Research Scientist,Married,107980,NA,14,2,10,5,3,1,2,3,2,3,1,3,16
3912,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,Male,1,Healthcare Representative,Married,23230,2,16,1,18,2,1,0,0,2,1,3,3,3,10
3913,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,1,Research Scientist,Divorced,14160,1,15,1,6,3,6,1,2,2,1,4,2,3,8
3914,46,No,Travel_Rarely,Research & Development,6,3,Medical,Male,4,Sales Executive,Single,46150,6,12,0,19,3,10,0,9,3,2,3,2,3,17
3915,35,No,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Laboratory Technician,Married,24610,2,20,1,17,4,7,0,7,4,3,3,3,4,9
3916,30,No,Travel_Rarely,Sales,9,4,Marketing,Male,1,Laboratory Technician,Married,87220,1,17,1,10,3,10,0,8,2,4,2,3,3,19
3917,47,No,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Sales Executive,Married,39550,7,12,1,4,5,1,0,0,3,2,1,3,3,13
3918,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,3,Sales Executive,Divorced,99570,4,20,0,13,1,10,0,3,3,4,2,3,4,18
3919,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Manufacturing Director,Divorced,33760,5,20,0,16,3,2,2,2,2,1,3,3,4,2
3920,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,Female,2,Research Director,Single,88230,6,13,2,10,3,0,0,0,1,2,3,3,3,20
3921,23,No,Travel_Rarely,Sales,6,4,Life Sciences,Male,3,Manufacturing Director,Single,103220,1,14,2,3,2,3,1,2,3,2,1,3,3,18
3922,31,No,Travel_Frequently,Sales,3,3,Marketing,Male,2,Sales Executive,Single,46210,2,18,1,9,3,5,1,4,4,4,2,3,3,18
3923,39,No,Non-Travel,Research & Development,3,3,Life Sciences,Female,2,Manufacturing Director,Married,109760,1,11,0,9,3,9,5,8,4,4,3,2,3,9
3924,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,1,Research Scientist,Married,36600,3,11,2,10,0,4,0,2,4,3,1,2,3,5
3925,40,No,Travel_Rarely,Sales,6,3,Life Sciences,Male,3,Manufacturing Director,Single,104820,1,11,1,21,6,21,12,8,2,2,2,2,3,20
3926,45,No,Travel_Rarely,Research & Development,19,4,Medical,Male,1,Sales Representative,Married,71190,4,15,0,9,2,5,0,3,3,3,4,3,3,21
3927,30,No,Travel_Frequently,Sales,9,3,Life Sciences,Male,1,Research Director,Single,95820,0,12,1,10,2,9,0,7,4,1,3,3,3,21
3928,24,No,Travel_Frequently,Sales,3,4,Marketing,Male,1,Sales Executive,Married,45080,0,11,1,3,5,2,2,1,1,4,3,3,3,8
3929,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,1,Human Resources,Divorced,22070,6,14,0,6,4,4,1,2,3,4,2,3,3,21
3930,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Laboratory Technician,Married,77560,1,15,2,6,3,5,0,2,1,3,3,4,3,4
3931,27,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,1,Manager,Single,66940,1,13,1,6,2,6,1,4,3,4,2,2,3,21
3932,29,Yes,Travel_Rarely,Sales,4,3,Marketing,Male,5,Research Scientist,Single,36910,1,13,0,2,3,2,2,2,2,2,3,3,3,7
3933,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,1,Sales Executive,Single,23770,8,21,1,10,2,3,0,2,4,3,4,3,4,20
3934,30,No,Travel_Rarely,Sales,7,3,Life Sciences,Male,3,Sales Executive,Divorced,23130,2,11,0,12,5,7,1,7,3,1,3,3,3,17
